language_id,name,glottocode,clade,glottolog_path,n_forms
abvdphilippines-413,"Bilaan, Koronadal",koro1310,western_mp,aust1307/mala1545/bili1253/tbol1241/blaa1241/koro1310,180
abvdphilippines-414,"Bilaan, Sarangani",sara1326,western_mp,aust1307/mala1545/bili1253/tbol1241/blaa1241/sara1326,182
abvdphilippines-415,Binukid,binu1244,western_mp,aust1307/mala1545/grea1284/mano1276/nort2884/kina1254/buki1251/binu1244,214
abvdphilippines-417,"Dumagat, Casiguran",casi1235,western_mp,aust1307/mala1545/nort3238/nort3187/nucl1755/casi1235,177
abvdphilippines-418,Gaddang,gadd1244,western_mp,aust1307/mala1545/nort3238/caga1241/iban1268/gadd1245/caga1242/gadd1244,181
abvdphilippines-419,"Ifugao, Amganad",amga1235,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/ifug1247/amga1235,178
abvdphilippines-420,"Ifugao, Batad",bata1298,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/ifug1247/bata1319/bata1298,172
abvdphilippines-421,"Ifugao, Bayninan",kele1259,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/sout2907/west2550/nucl1542/kall1244/kele1259,180
abvdphilippines-422,"Ilongot, Kakiduge:n",ilon1239,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/sout2907/ilon1239,179
abvdphilippines-423,Inibaloi,ibal1244,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/sout2907/west2550/nucl1542/ibal1244,181
abvdphilippines-424,"Isneg, Dibagat-Kabugao-Isneg",isna1241,western_mp,aust1307/mala1545/nort3238/caga1241/isna1241,184
abvdphilippines-425,Itbayaten,ivat1242,western_mp,aust1307/mala1545/bata1315/yami1257/ivat1242,180
abvdphilippines-426,"Itneg, Binongan",bino1237,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/itne1252/bino1237,180
abvdphilippines-427,"Ivatan, Basco Dialect",ivat1242,western_mp,aust1307/mala1545/bata1315/yami1257/ivat1242,183
abvdphilippines-428,Kalagan,kala1388,western_mp,aust1307/mala1545/grea1284/cent2246/mans1261/west2552/kaga1259/kala1388,182
abvdphilippines-429,"Kalinga, Guinaang, Lubuagan Dialect",lubu1243,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/cent2282/lubu1243,217
abvdphilippines-430,"Kallahan, Kayapa Proper",kaya1320,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/sout2907/west2550/nucl1542/kall1244/ahin1234/kaya1320,183
abvdphilippines-431,"Kallahan, Keleyqiq",kele1259,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/sout2907/west2550/nucl1542/kall1244/kele1259,182
abvdphilippines-432,"Kankanay, Northern",nort2877,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/bont1246/kank1245/maen1236/nort2877,180
abvdphilippines-433,Mamanwa,mama1275,western_mp,aust1307/mala1545/grea1284/cent2246/mama1275,186
abvdphilippines-434,"Manobo, Ata (up-river)",atam1240,western_mp,aust1307/mala1545/grea1284/mano1276/cent2255/east2778/east2742/cent2088/atam1240,212
abvdphilippines-435,"Manobo, Ata (down-river)",atam1240,western_mp,aust1307/mala1545/grea1284/mano1276/cent2255/east2778/east2742/cent2088/atam1240,182
abvdphilippines-436,"Manobo, Dibabawon",diba1242,western_mp,aust1307/mala1545/grea1284/mano1276/cent2255/east2778/east2742/east2478/diba1242,182
abvdphilippines-437,"Manobo, Ilianen (Kibudtungan Dialect)",ilia1236,western_mp,aust1307/mala1545/grea1284/mano1276/cent2255/east2778/west2829/west2554/ilia1236,185
abvdphilippines-438,"Manobo, Kalamansig Cotabato (Paril Dialect)",cota1241,western_mp,aust1307/mala1545/grea1284/mano1276/cent2255/sout2913/sara1347/cota1241,193
abvdphilippines-439,"Manobo, Sarangani, Kayaponga Dialect",sara1327,western_mp,aust1307/mala1545/grea1284/mano1276/cent2255/sout2913/sara1347/sara1327,182
abvdphilippines-440,"Manobo, Tigwa, Iglogsad Dialect",mati1250,western_mp,aust1307/mala1545/grea1284/mano1276/cent2255/east2778/east2742/cent2088/mati1250,181
abvdphilippines-441,"Manobo, Western Bukidnon",west2555,western_mp,aust1307/mala1545/grea1284/mano1276/cent2255/east2778/west2829/west2554/west2555,181
abvdphilippines-442,Mansaka,mans1262,western_mp,aust1307/mala1545/grea1284/cent2246/mans1261/east2477/mans1262,229
abvdphilippines-444,"Sambal, Botolan",boto1242,western_mp,aust1307/mala1545/cent2080/samb1319/abel1234/boto1242,241
abvdphilippines-445,"Sangil, Saragani Islands",sang1337,western_mp,aust1307/mala1545/sang1348/sang1335/nort3174/nort2871/sang1337,182
abvdphilippines-446,"Sangir, Tabukang Dialect",sang1336,western_mp,aust1307/mala1545/sang1348/sang1335/nort3174/nort2871/sang1336,194
abvdphilippines-447,"Subanun, Sindangan",cent2089,western_mp,aust1307/mala1545/grea1284/suba1253/nucl1726/east2769/cent2089,183
abvdphilippines-448,"Subanon, Siocon",west2557,western_mp,aust1307/mala1545/grea1284/suba1253/west2811/west2557,190
abvdphilippines-449,Tagabili,tbol1240,western_mp,aust1307/mala1545/bili1253/tbol1241/tbol1240,182
abvdphilippines-450,"Tagbanwa, Aborlan Dialect",cent2090,western_mp,aust1307/mala1545/grea1284/pala1357/pala1354/nort3185/cent2090,182
abvdphilippines-451,"Tagbanwa, Kalamian, Coron Island Dialect",cala1258,western_mp,aust1307/mala1545/grea1284/pala1357/kala1389/cala1258,182
abvdphilippines-452,"Tausug, Jolo Dialect",taus1251,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/sout3175/butu1243/taus1251,218
abvdphilippines-458,Iranun,iran1262,western_mp,aust1307/mala1545/grea1284/dana1253/iran1262,215
abvdphilippines-466,Surigaonon,suri1273,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/sout3175/suri1274/suri1273,275
abvdphilippines-467,Ilonggo,hili1240,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263/peri1261/capi1240/hili1240,301
abvdphilippines-483,Butuanon,butu1244,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/sout3175/butu1243/butu1244,275
abvdphilippines-494,S.W. Palawano,sout2916,western_mp,aust1307/mala1545/grea1284/pala1357/pala1354/sout3165/molb1238/nucl1738/broo1240/sout2916,338
abvdphilippines-496,Tonsea,tons1240,western_mp,aust1307/mala1545/sang1348/mina1272/nort2886/nort2887/tons1240,274
abvdphilippines-513,Waray-Waray,wara1300,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263/wara1304/sama1315/wara1300,287
abvdphilippines-618,Buol,buol1237,western_mp,aust1307/mala1545/grea1284/goro1257/goro1273/buol1237,209
abvdphilippines-635,Babuza Ts82,babu1240,formosan,aust1307/west2572/cent2106/babu1240,444
abvdphilippines-636,Hoanya Ts82,papo1239,formosan,aust1307/west2572/cent2106/papo1239,528
abvdphilippines-637,Papora Ts82,papo1239,formosan,aust1307/west2572/cent2106/papo1239,412
abvdphilippines-638,Taokas Ts82,babu1240,formosan,aust1307/west2572/cent2106/babu1240,809
abvdphilippines-657,Kinaray-a,kina1250,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/west2820/kina1255/kina1250,228
abvdphilippines-660,Capisano,capi1239,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263/peri1261/capi1240/capi1239,154
abvdphilippines-671,"Kalinga, Southern",sout2908,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/cent2282/sout3203/sout2908,172
abvdphilippines-672,"Kalinga, Limos",limo1248,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/nort3226/limo1248,230
abvdphilippines-673,"Bontok, Eastern",cent2292,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/bont1246/bont1247/cent2292,195
abvdphilippines-678,Itawis,itaw1240,western_mp,aust1307/mala1545/nort3238/caga1241/iban1268/gadd1245/itaw1240,225
abvdphilippines-679,Ibaloi,ibal1244,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/sout2907/west2550/nucl1542/ibal1244,258
abvdphilippines-681,Kankanaey,kank1243,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/bont1246/kank1245/kank1243,229
abvdphilippines-685,Maguindanaon,magu1243,western_mp,aust1307/mala1545/grea1284/dana1253/magu1243,299
abvdphilippines-686,Sinauna,remo1247,western_mp,aust1307/mala1545/cent2080/remo1247,181
abvdphilippines-687,Romblon,romb1245,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263/romb1245,211
abvdphilippines-688,Cuyonon,cuyo1237,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/west2820/kuya1251/cuyo1237,195
abvdphilippines-707,Tiruray,tiru1241,western_mp,aust1307/mala1545/bili1253/tiru1241,247
abvdphilippines-708,Bantoanon (Banton),bant1288,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/bant1288,130
abvdphilippines-710,Bikol (Buhinon),buhi1243,western_mp,aust1307/mala1545/grea1284/cent2246/biko1240/inla1266/alba1269/buhi1243,175
abvdphilippines-711,Kalinga (Minangali),lowe1412,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/kali1310/kali1311/cent2282/sout3203/sout3207/lowe1412,182
abvdphilippines-713,Yogad,yoga1237,western_mp,aust1307/mala1545/nort3238/caga1241/iban1268/gadd1245/yoga1237,254
abvdphilippines-720,Kavalan LTs,kava1241,formosan,aust1307/east2493/nort2900/kava1241,319
abvdphilippines-722,Bikol (Rinconada),irig1242,western_mp,aust1307/mala1545/grea1284/cent2246/biko1240/inla1266/irig1242,235
abvdphilippines-726,Bunun (Takituduh L88),bunu1267,formosan,aust1307/bunu1267,105
abvdphilippines-730,Dupaningan Agta,dupa1235,western_mp,aust1307/mala1545/nort3238/nort3187/dupa1235,237
abvdphilippines-742,Atayal - C'uli' L04 (Mayrinax),atay1247,formosan,aust1307/atay1246/atay1247,224
abvdphilippines-755,Masbatenyo,masb1238,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263/peri1261/masb1239/masb1238,261
abvdphilippines-759,Puyuma (Nanwang Cq),puyu1239,formosan,aust1307/puyu1239,201
abvdphilippines-760,Pazih LTs (Auran),kulo1237,formosan,aust1307/nort2899/kulo1237,282
abvdphilippines-783,Samar-Leyte,wara1300,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263/wara1304/sama1315/wara1300,114
abvdphilippines-788,Marinduque Tagalog,taga1270,western_mp,aust1307/mala1545/grea1284/cent2246/taga1280/taga1269/taga1270,138
abvdphilippines-799,Amis (Fata'an),amis1246,formosan,aust1307/east2493/cent2103/amis1246,195
abvdphilippines-800,Amis (Farang),amis1246,formosan,aust1307/east2493/cent2103/amis1246,201
abvdphilippines-801,Sakizaya,nata1254,formosan,aust1307/east2493/cent2103/amis1246/nata1254,193
abvdphilippines-802,Atayal - C'uli' L04 (Skikun),atay1247,formosan,aust1307/atay1246/atay1247,200
abvdphilippines-803,Bunun (Takituduh L04),bunu1267,formosan,aust1307/bunu1267,213
abvdphilippines-804,Bunun (Takbanuaz),bunu1267,formosan,aust1307/bunu1267,211
abvdphilippines-805,Bunun (Iskubun),bunu1267,formosan,aust1307/bunu1267,209
abvdphilippines-806,Paiwan (Butanglu L04),paiw1248,formosan,aust1307/paiw1248,200
abvdphilippines-807,Paiwan (Stimul L04),paiw1248,formosan,aust1307/paiw1248,201
abvdphilippines-808,Paiwan (Tjubar L04),paiw1248,formosan,aust1307/paiw1248,202
abvdphilippines-809,Puyuma (Pilam L04),puyu1239,formosan,aust1307/puyu1239,208
abvdphilippines-810,Puyuma (Lower Pinlang L04),puyu1239,formosan,aust1307/puyu1239,205
abvdphilippines-811,Puyuma (Katipul L04),puyu1239,formosan,aust1307/puyu1239,205
abvdphilippines-812,Rukai (Tanan L04),ruka1240,formosan,aust1307/ruka1240,205
abvdphilippines-813,Rukai (Budai L04),ruka1240,formosan,aust1307/ruka1240,202
abvdphilippines-814,Rukai (Maga L04),ruka1240,formosan,aust1307/ruka1240,212
abvdphilippines-815,Rukai (Tona),ruka1240,formosan,aust1307/ruka1240,206
abvdphilippines-816,Rukai (Mantauran L04),ruka1240,formosan,aust1307/ruka1240,200
abvdphilippines-817,Saisiyat L04 (Tungho),sais1237,formosan,aust1307/nort2899/sais1237,205
abvdphilippines-818,Saisiyat L04 (Ta'ai),sais1237,formosan,aust1307/nort2899/sais1237,200
abvdphilippines-819,Atayal - Squliq L04,atay1247,formosan,aust1307/atay1246/atay1247,214
abvdphilippines-820,Seediq L04 (Paran),taro1264,formosan,aust1307/atay1246/taro1264,208
abvdphilippines-821,Seediq L04 (Toda),taro1264,formosan,aust1307/atay1246/taro1264,210
abvdphilippines-822,Seediq L04 (Hecuo),taro1264,formosan,aust1307/atay1246/taro1264,206
abvdphilippines-823,Seediq L04 (Truku),taro1264,formosan,aust1307/atay1246/taro1264,199
abvdphilippines-824,Tsou (Duhtu L04),tsou1248,formosan,aust1307/tsou1250/tsou1248,206
abvdphilippines-825,Kanakanabu L04,kana1286,formosan,aust1307/tsou1250/kana1292/kana1286,214
abvdphilippines-826,Saaroa L04,saar1237,formosan,aust1307/tsou1250/kana1292/saar1237,209
abvdphilippines-832,Basay L04,basa1287,formosan,aust1307/east2493/nort2900/basa1287,129
abvdphilippines-859,Bikol (Bisakol),cent2087,western_mp,aust1307/mala1545/grea1284/cent2246/biko1240/coas1315/cent2087,215
abvdphilippines-860,Kagayanen,kaga1256,western_mp,aust1307/mala1545/grea1284/mano1276/nort2884/kaga1256,233
abvdphilippines-978,Itawis,itaw1240,western_mp,aust1307/mala1545/nort3238/caga1241/iban1268/gadd1245/itaw1240,191
abvdphilippines-1200,Kapampangan,pamp1243,western_mp,aust1307/mala1545/cent2080/pamp1243,231
abvdphilippines-1208,Naga Bikol,cent2087,western_mp,aust1307/mala1545/grea1284/cent2246/biko1240/coas1315/cent2087,158
abvdphilippines-1211,Arta,arta1239,western_mp,aust1307/mala1545/nort3238/arta1239,214
abvdphilippines-1257,Ayta Mag-antsi,maga1263,western_mp,aust1307/mala1545/cent2080/samb1319/maga1270/maga1263,253
abvdphilippines-1260,Inati (Nagpana),atii1237,western_mp,aust1307/mala1545/atii1237,166
abvdphilippines-1262,Ayta Abellen,aben1249,western_mp,aust1307/mala1545/cent2080/samb1319/abel1234/aben1249,140
abvdphilippines-1263,Ayta Ambala,amba1267,western_mp,aust1307/mala1545/cent2080/samb1319/amba1267,127
abvdphilippines-1264,Ayta Mag-anchi,maga1263,western_mp,aust1307/mala1545/cent2080/samb1319/maga1270/maga1263,140
abvdphilippines-1265,Bolinao,boli1256,western_mp,aust1307/mala1545/cent2080/samb1319/tina1255/boli1256,141
abvdphilippines-1266,Botolan Sambal,boto1242,western_mp,aust1307/mala1545/cent2080/samb1319/abel1234/boto1242,141
abvdphilippines-1267,Ayta Mag-indi,magi1241,western_mp,aust1307/mala1545/cent2080/samb1319/maga1270/magi1241,141
abvdphilippines-1268,Sambal,tina1248,western_mp,aust1307/mala1545/cent2080/samb1319/tina1255/tina1248,141
abvdphilippines-1269,Iraya,iray1237,western_mp,aust1307/mala1545/nort2873/iray1237,205
abvdphilippines-1270,Alangan,alan1249,western_mp,aust1307/mala1545/nort2873/alan1249,246
abvdphilippines-1271,Tadyawan,tady1237,western_mp,aust1307/mala1545/nort2873/tady1237,246
abvdphilippines-1272,Batangan,buhi1245,western_mp,aust1307/mala1545/grea1284/sout2915/buhi1244/buhi1245,252
abvdphilippines-1273,Buhid,buhi1245,western_mp,aust1307/mala1545/grea1284/sout2915/buhi1244/buhi1245,229
abvdphilippines-1274,Hanunoo,hanu1241,western_mp,aust1307/mala1545/grea1284/sout2915/hanu1241,227
abvdphilippines-1275,Ratagnon,rata1245,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/west2820/kuya1251/data1234/rata1245,197
abvdphilippines-1278,Malaweg,itaw1240,western_mp,aust1307/mala1545/nort3238/caga1241/iban1268/gadd1245/itaw1240,183
abvdphilippines-1328,Paiwan (Tjatjigel Egli),paiw1248,formosan,aust1307/paiw1248,214
abvdphilippines-1463,Isinay (Dupax),isin1239,western_mp,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nucl1754/isin1239,248
abvdphilippines-1467,Mindoro Tagalog,taga1270,western_mp,aust1307/mala1545/grea1284/cent2246/taga1280/taga1269/taga1270,238
abvdphilippines-1549,Kamayo,kama1363,western_mp,aust1307/mala1545/grea1284/cent2246/mans1261/kama1363,224
abvdphilippines-1551,Guiangan (Sirib),gian1241,western_mp,aust1307/mala1545/bili1253/gian1241,181
abvdphilippines-1552,Guiangan (Baguio),gian1241,western_mp,aust1307/mala1545/bili1253/gian1241,140
abvdphilippines-1553,Inati (Hamtic),atii1237,western_mp,aust1307/mala1545/atii1237,215
abvdphilippines-1554,"Inati (Jordan, Guimaras)",atii1237,western_mp,aust1307/mala1545/atii1237,206
abvdphilippines-1569,Agutyanen,agut1237,western_mp,aust1307/mala1545/grea1284/pala1357/kala1389/agut1237,244
abvdphilippines-1635,Inagta Alabat,alab1246,western_mp,aust1307/mala1545/grea1284/cent2246/alab1255/alab1246,228
abvdphilippines-1637,Surigaonon,suri1273,western_mp,aust1307/mala1545/grea1284/cent2246/bisa1268/sout3175/suri1274/suri1273,207
abvdphilippines-1638,Western Subanon,west2557,western_mp,aust1307/mala1545/grea1284/suba1253/west2811/west2557,226
abvdphilippines-1641,Manide (Labo),cama1250,western_mp,aust1307/mala1545/grea1284/cent2246/alab1255/cama1250,207
baf2-Ampari,Ampari,ampa1240,western_mp,aust1307/mala1545/cele1242/kail1255/nort2898/pamo1251/pamo1252/ampa1240,98
barlowlote-lote1237-1,Lote,lote1237,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/meng1266/lote1237,591
barlowkilliantomoip-tomo1244-1,Tomoip (Milim village),tomo1244,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/tomo1244,1111
berrywestpapuan-As,As,asss1237,shwng,aust1307/mala1545/east2712/sout3229/raja1255/asss1237,192
blustaustronesian-maloh,Maloh,emba1238,western_mp,aust1307/mala1545/sout2923/sout3413/bugi1243/tama1334/emba1238,194
blustaustronesian-iban,Iban,iban1264,western_mp,aust1307/mala1545/mala1554/mala1538/iban1263/iban1269/iban1270/nort3387/iban1264,265
blustaustronesian-wuna,Wuna,muna1247,western_mp,aust1307/mala1545/cele1242/grea1299/east2488/sout2928/muna1246/nucl1573/muni1256/muni1259/west2847/muna1247,180
blustaustronesian-baree,Bare'e,pamo1252,western_mp,aust1307/mala1545/cele1242/kail1255/nort2898/pamo1251/pamo1252,213
blustaustronesian-tetum,Tetum,tetu1246,western_mp,aust1307/mala1545/timo1265/east2894/tetu1244/tetu1246,223
blustaustronesian-merinamalagasy,Merina_Malagasy,plat1254,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254,207
blustaustronesian-moken,Moken,moke1242,western_mp,aust1307/mala1545/moke1241/moke1242,214
blustaustronesian-thao,Thao,thao1240,formosan,aust1307/west2572/thao1240,196
blustaustronesian-nias,Nias,nias1242,western_mp,aust1307/mala1545/suma1277/nias1241/nias1242,216
blustaustronesian-hanunoo,Hanunoo,hanu1241,western_mp,aust1307/mala1545/grea1284/sout2915/hanu1241,245
blustaustronesian-singhi,Singhi,baub1235,western_mp,aust1307/mala1545/land1261/bida1239/bida1240/cent2415/baub1235,230
blustaustronesian-palauan,Palauan,pala1344,western_mp,aust1307/mala1545/pala1344,217
blustaustronesian-tunjung,Tunjung,tunj1244,western_mp,aust1307/mala1545/basa1291/grea1283/bari1287/tunj1244,180
blustaustronesian-berawanlongterawan,Berawan_Long_Terawan,west2564,western_mp,aust1307/mala1545/nort3253/nort3171/bera1263/bera1264/west2564,210
blustaustronesian-centralamis,Central Amis,amis1246,formosan,aust1307/east2493/cent2103/amis1246,339
blustaustronesian-tsou,Tsou,tsou1248,formosan,aust1307/tsou1250/tsou1248,229
blustaustronesian-banoni,Banoni,bann1247,oceanic,aust1307/mala1545/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/piva1237/bann1247,237
blustaustronesian-chamorro,Chamorro,cham1312,western_mp,aust1307/mala1545/cham1312,168
blustaustronesian-banggi,Banggi,bong1289,western_mp,aust1307/mala1545/nort3253/saba1285/nort3172/bong1289,152
idssegmented-hawaiian,Hawaiian,hawa1245,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/hawa1245,2586
idssegmented-maori,Maori,maor1246,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383/maor1247/maor1246,2174
idssegmented-marquesan,Marquesan,sout2866,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2895/marq1246/sout2866,1248
idssegmented-rapanui,Rapa Nui,rapa1244,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2895/fare1245/rapa1244,1319
idssegmented-rotuman,Rotuman,rotu1241,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/rotu1241,1352
idssegmented-tongan,Tongan,tong1325,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/tong1324/tong1325,1742
idssegmented-tuamotuan,Tuamotuan,tuam1242,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/sout3383/tuam1242,1373
johanssonsoundsymbolic-Seediq,Seediq,taro1264,formosan,aust1307/atay1246/taro1264,340
johanssonsoundsymbolic-Warembori,Warembori,ware1253,shwng,aust1307/mala1545/east2712/sout3229/lowe1409/ware1253,219
kesslersignificance-Hawaiian,Hawaiian,hawa1245,oceanic,aust1307/mala1545/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/east2896/hawa1245,200
papuanvoices-Ambel,Ambel,waig1244,shwng,aust1307/mala1545/east2712/sout3229/raja1255/waig1244,214
papuanvoices-Ansus,Ansus,ansu1237,shwng,aust1307/mala1545/east2712/sout3229/cend1238/yape1249/cent2277/ansu1238/ansu1237,213
papuanvoices-Biak,Biak,biak1248,shwng,aust1307/mala1545/east2712/sout3229/cend1238/biak1249/biak1250/biak1248,211
papuanvoices-Waropen,Waropen,waro1242,shwng,aust1307/mala1545/east2712/sout3229/waro1242,210
papuanvoices-Yapenpoom,Yapen: Poom,pomm1237,shwng,aust1307/mala1545/east2712/sout3229/cend1238/yape1249/cent2277/cent2308/pomm1237,215
papuanvoices-Yapenwooi,Yapen: Wooi,woii1237,shwng,aust1307/mala1545/east2712/sout3229/cend1238/yape1249/cent2277/ansu1238/woii1237,213
servamalagasy-SakalavaAmbanja,Sakalava,saka1291,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/saka1291,207
servamalagasy-SihanakaAmbatondrazaka,Sihanaka,siha1244,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254/siha1244,207
servamalagasy-AntankaranaAmbilobe,Antankarana,anta1255,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/anta1255,207
servamalagasy-MahafalyAmpanihy,Mahafaly,maha1309,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/maha1309,207
servamalagasy-MikeaAmpoakafo,Mikea,mike1243,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/masi1268/mike1243,207
servamalagasy-BetsimisarakaAntalaha,Betsimisaraka,nort2890,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259/nort2890,207
servamalagasy-MerinaAntananarivo,Merina,meri1243,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254/meri1243,207
servamalagasy-BaraBetroka,Bara,bara1369,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/bara1407/bara1369,207
servamalagasy-ZafisoroFarafangana,Zafisoro,zafi1234,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/tesa1236/zafi1234,207
servamalagasy-BetsileoFianarantsoa,Betsileo,bets1235,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254/bets1235,207
servamalagasy-BetsimisarakaMahanoro,Betsimisaraka,nort2890,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259/nort2890,207
servamalagasy-SakalavaMaintirano,Sakalava,saka1291,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/saka1291,207
servamalagasy-SakalavaMahajanga,Sakalava,saka1291,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/saka1291,207
servamalagasy-AntaimoroManakara,Antaimoro,anta1259,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254/anta1259,207
servamalagasy-AntambohoakaMananjary,Antambohoaka,anta1260,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254/anta1260,207
servamalagasy-TsimihetyMandritsara,Tsimihety,tsim1257,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/tsim1259/tsim1257,207
servamalagasy-MasikoroMiary,Masikoro,masi1268,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/masi1268,207
servamalagasy-SakalavaMorondava,Sakalava,saka1291,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/saka1291,207
servamalagasy-AntanosyTolagnaro,Antanosy,tano1246,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/bara1407/tano1246,207
servamalagasy-VezoToliara,Vezo,vezo1235,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/inla1273/saka1299/masi1268/vezo1235,207
servamalagasy-AntaisakaVangaindrano,Antaisaka,anta1261,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/tesa1236/anta1261,207
servamalagasy-AntankaranaVohemar,Antankarana,anta1255,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/nort3207/anta1255,207
servamalagasy-BetsileoAmbositra,Betsileo,bets1235,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254/bets1235,207
servamalagasy-BetsileoAmbalavao,Betsileo,bets1235,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/nort3196/cent2382/plat1254/bets1235,207
servamalagasy-AntanalanaItampolo,Antanalana,anta1262,western_mp,aust1307/mala1545/basa1291/grea1283/sout2919/mala1537/sout3174/sout3346/nucl1799/maha1309/anta1262,207
